event_id,canonical_target,clean_outlet,passage_mentions,dominant_sentiment,dominant_framing,%_Negative,%_Positive,%_Neutral
EVT_01571,Natural Disasters,hindustan_times,2,Neutral/Mixed,Disaster Response,0.0,0.0,100.0
EVT_01571,Natural Disasters,the_hindu,5,Neutral/Mixed,Disaster Response,20.0,0.0,80.0
EVT_01571,Natural Disasters and Relief Efforts,the_hindu,1,Neutral/Mixed,Emergency Response,0.0,0.0,100.0
EVT_01571,Natural Disasters or Authorities,hindustan_times,1,Neutral/Mixed,Disaster Response,0.0,0.0,100.0
EVT_01571,Natural Disasters or Humanitarian Efforts,hindustan_times,1,Negative,Disaster Response,100.0,0.0,0.0
EVT_01571,Nature,hindustan_times,1,Neutral/Mixed,Natural Disasters,0.0,0.0,100.0
EVT_01571,Officials,hindustan_times,2,Neutral/Mixed,Natural Disaster,0.0,0.0,100.0
EVT_01571,Pathanamthitta District Authorities,the_times_of_india,1,Neutral/Mixed,Natural Disasters and Response,0.0,0.0,100.0
EVT_01571,Pazhakulam Madhu (Ranni MLA),hindustan_times,1,Neutral/Mixed,Natural Disasters,0.0,0.0,100.0
EVT_01571,Political Leadership (implied for providing aid),the_hindu,2,Positive,Law & Order,0.0,100.0,0.0
EVT_01571,Poonjar,the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01571,Poultry Farm Owners and Local Communities,hindustan_times,1,Negative,Natural Disaster Impact,100.0,0.0,0.0
EVT_01571,Prabhakaran Nair,hindustan_times,1,Neutral/Mixed,Natural Disasters and Human Suffering,0.0,0.0,100.0
EVT_01571,Priyanshi Rastogi,the_times_of_india,2,Neutral/Mixed,Data Collection or Verification Process,0.0,0.0,100.0
EVT_01571,Protestors,the_hindu,1,Positive,Development,0.0,100.0,0.0
EVT_01571,Rahul Gandhi,the_hindu,2,Negative,Disaster Response,50.0,50.0,0.0
EVT_01571,Ravi and Ratheesh,hindustan_times,1,Neutral/Mixed,Rescue,0.0,0.0,100.0
EVT_01571,Relief Camps and Displacement,the_hindu,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01571,"Residents in low-lying and riverside areas, residents in landslide-prone hilly regions",the_times_of_india,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01571,Satheesan,the_hindu,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01571,Satheesan (politician),hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_01571,Sekhar Lukose Kuriakos,hindustan_times,1,Neutral/Mixed,Nature Disaster Response,0.0,0.0,100.0
EVT_01571,Society,the_hindu,1,Neutral/Mixed,Natural Disaster / Accident,0.0,0.0,100.0
EVT_01571,State,the_hindu,2,Negative,Development,100.0,0.0,0.0
EVT_01571,State Government,the_hindu,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01571,Sumathi,hindustan_times,1,Neutral/Mixed,Death Announcement,0.0,0.0,100.0
EVT_01571,The Chief Minister,the_times_of_india,3,Positive,Relief Efforts & Assistance,0.0,66.7,33.3
EVT_01571,UDF government,the_hindu,1,Negative,Violence,100.0,0.0,0.0
EVT_01571,V.D. Satheesan,the_hindu,1,Neutral/Mixed,Natural Disaster Response,0.0,0.0,100.0
EVT_01571,V.D. Satheesan (Kerala Chief Minister),the_hindu,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01571,Various relief agencies,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01571,Water Management and Meteorological Services,the_hindu,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01571,Water management and weather conditions,the_hindu,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01571,Weather Authorities,the_times_of_india,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01571,Weather Conditions,hindustan_times,1,Neutral/Mixed,Natural Disasters,0.0,0.0,100.0
EVT_01571,Weather Conditions,the_hindu,3,Neutral/Mixed,Natural Disasters,0.0,0.0,100.0
EVT_01571,Weather Conditions and Officials,the_hindu,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01571,Weather Forecasting & Disaster Preparedness,the_hindu,1,Negative,Development,100.0,0.0,0.0
EVT_01571,Weather Services,hindustan_times,1,Neutral/Mixed,Natural Disaster Preparation,0.0,0.0,100.0
EVT_01571,all party units,the_hindu,1,Neutral/Mixed,Relief Operations,0.0,0.0,100.0
EVT_01571,fishermen,the_hindu,1,Negative,Survival vs Safety,100.0,0.0,0.0
EVT_01571,government,the_hindu,2,Negative,Disaster Response & Relief Efforts,100.0,0.0,0.0
EVT_01571,local administrators and the Revenue Department,the_hindu,1,Positive,Development,0.0,100.0,0.0
EVT_01571,officials,the_hindu,1,Negative,Responsibility & Inaction,100.0,0.0,0.0
EVT_01596,B.S. Yediyurappa,the_hindu,1,Negative,Protest,100.0,0.0,0.0
EVT_01596,BJP,the_hindu,1,Positive,Policy,0.0,100.0,0.0
EVT_01596,BJP State president Nainar Nagenthran,the_hindu,1,Negative,Development,100.0,0.0,0.0
EVT_01596,BK Hariprasad (KPCC),hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01596,Basavanatappa,deccan_herald,1,Positive,Development,0.0,100.0,0.0
EVT_01596,"Basavanatappa, D G Shantanagowda, Belur Gopalakrishna and B K Sangameshwar",deccan_herald,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01596,Belur Gopalakrishna and T Raghumurthy,deccan_herald,1,Positive,"Development, Policy",0.0,100.0,0.0
EVT_01596,"Brahmin Community, Karnataka Government",deccan_herald,1,Negative,Cabinet Composition & Representation,100.0,0.0,0.0
EVT_01596,Congress,hindustan_times,5,Neutral/Mixed,Policy,20.0,0.0,80.0
EVT_01596,Congress,the_hindu,2,Negative,Policy,100.0,0.0,0.0
EVT_01596,Congress Party,deccan_herald,1,Negative,Political Strategy and Leadership,100.0,0.0,0.0
EVT_01596,Congress government,hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01596,Congress government,the_hindu,1,Negative,Policy,100.0,0.0,0.0
EVT_01596,Congress legislators,hindustan_times,1,Negative,Protests and Lobbying,100.0,0.0,0.0
EVT_01596,D K Shivakumar (Chief Minister),deccan_herald,2,Positive,Election Strategy,0.0,100.0,0.0
EVT_01596,KC Venugopal,hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01596,Karnataka council of ministers,hindustan_times,1,Neutral/Mixed,Political Leadership and Vacancies,0.0,0.0,100.0
EVT_01596,Local Government,the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01596,Mallikarjug,deccan_herald,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01596,Mallikarjun Kharge,hindustan_times,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01596,Rahul Gandhi,hindustan_times,2,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01596,Rahul Gandhi,the_hindu,1,Negative,Policy,100.0,0.0,0.0
EVT_01596,Randeep Surjewala,hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01596,S S Mallikarjun,deccan_herald,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01596,Saini,hindustan_times,1,Negative,Misinformation/Deception,100.0,0.0,0.0
EVT_01596,Shivakumar,hindustan_times,2,Negative,Policy,50.0,0.0,50.0
EVT_01596,"Shivakumar, Hariprasad",hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01596,Siddaramaiah,hindustan_times,2,Positive,Law & Order,0.0,50.0,50.0
EVT_01596,Tamil Nadu Congress Committee president B. Manickam Tagore,the_hindu,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01596,chief minister,hindustan_times,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01596,"chief minister DK Shivakumar, former chief minister Siddaramaiah and senior Congress leaders",hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01611,AAP (Aam Aadmi Party),the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_01611,AAP and TV channels,india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01611,AAP government,india_today,1,Negative,Policy,100.0,0.0,0.0
EVT_01611,Amarinder Singh,the_times_of_india,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_01611,Baghel,the_times_of_india,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01611,Baghel (Politician),the_times_of_india,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01611,Bhupesh Baghel,india_today,2,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01611,CM,the_times_of_india,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01611,Channi,india_today,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01611,Channi,the_times_of_india,2,Negative,Corruption,100.0,0.0,0.0
EVT_01611,Channi and Sukhjinder Singh Randhawa,the_times_of_india,1,Negative,Factionalism,100.0,0.0,0.0
EVT_01611,Channi's supporters,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_01611,Charanjit Singh Channi,india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01611,Charanjit Singh Channi,the_times_of_india,2,Negative,Protest,100.0,0.0,0.0
EVT_01611,Congress,the_times_of_india,6,Negative,Election Strategy,66.7,33.3,0.0
EVT_01611,Congress leadership,india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01611,Congress leadership,the_times_of_india,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_01611,Congress workers,the_times_of_india,1,Negative,Protest and Tensions,100.0,0.0,0.0
EVT_01611,Government/Political Leadership,the_times_of_india,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01611,Jalandhar MP and Channi,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_01611,Partap Singh Bajwa,india_today,1,Positive,Policy,0.0,100.0,0.0
EVT_01611,Punjab Congress,india_today,3,Negative,Factional Strains,66.7,0.0,33.3
EVT_01611,Punjab Congress chief,india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01611,Punjab Congress leadership,the_times_of_india,1,Negative,Factionalism,100.0,0.0,0.0
EVT_01611,"Senior Congress leaders, including Baghel, MP Amar Singh and Brahm Mohindra",the_times_of_india,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_01611,TV Channels,india_today,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01611,Warring,india_today,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01611,Warring,the_times_of_india,3,Positive,Election Strategy,33.3,66.7,0.0
EVT_01611,Yashasvi Vasistha,the_times_of_india,1,Neutral/Mixed,News Reporting,0.0,0.0,100.0
EVT_01611,unknown,the_times_of_india,3,Neutral/Mixed,Uncategorized,0.0,0.0,0.0
EVT_01618,Adhikari,the_hindu,1,Positive,Development,0.0,100.0,0.0
EVT_01618,Bengal CM,the_times_of_india,2,Positive,Security,0.0,100.0,0.0
EVT_01618,Dwikhandito,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_01618,Government Party,the_hindu,1,Negative,Development,100.0,0.0,0.0
EVT_01618,Left Front government and Trinamool Congress government,the_hindu,1,Negative,Violence,100.0,0.0,0.0
EVT_01618,Ms. Adhikari,the_hindu,1,Positive,Policy,0.0,100.0,0.0
EVT_01618,Ms. Nasrin,the_hindu,1,Positive,Reopening/Resumption,0.0,100.0,0.0
EVT_01618,Nasreen,the_times_of_india,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_01618,Nasreen Adhikari,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_01618,Politician XYZ,the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01618,Priyanka Jaiswal,the_times_of_india,1,Neutral/Mixed,Crisis Communication,0.0,0.0,100.0
EVT_01618,Suvendu Adhikari (West Bengal CM),the_times_of_india,1,Positive,Law & Order,0.0,100.0,0.0
EVT_01618,Suvendu Adhikari (West Bengal Chief Minister),the_hindu,1,Positive,Law & Order,0.0,100.0,0.0
EVT_01618,Tathagata Roy (BJP politician),the_hindu,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01618,West Bengal's Left Front Government,the_times_of_india,1,Negative,Corruption,100.0,0.0,0.0
EVT_01618,unknown,the_hindu,1,Neutral/Mixed,Travel Announcement,0.0,0.0,100.0
EVT_01618,writer,the_hindu,1,Positive,Protest,0.0,100.0,0.0
EVT_01625,A.K.S. Vijayan,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01625,BJP (Tamil Nadu),the_times_of_india,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01625,Cauvery Water Management Authority (CWMA),the_times_of_india,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01625,DK Shivakumar,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_01625,DMK,hindustan_times,1,Positive,Policy,0.0,100.0,0.0
EVT_01625,DMK,the_times_of_india,1,Neutral/Mixed,Water Allocation,0.0,0.0,100.0
EVT_01625,DMK (Dravida Munnetra Kazhagam),hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01625,DMK (Dravida Munnetra Kazhagam),the_times_of_india,2,Negative,"Development, Policy",50.0,50.0,0.0
EVT_01625,DMK (Dravida Munnetra Kazhagu),hindustan_times,1,Positive,Water Management,0.0,100.0,0.0
EVT_01625,Government,the_times_of_india,1,Positive,Law & Order,0.0,100.0,0.0
EVT_01625,Karnataka,hindustan_times,3,Negative,Development,66.7,0.0,33.3
EVT_01625,Karnataka CM,the_times_of_india,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01625,Karnataka Government,hindustan_times,2,Negative,Law & Order,100.0,0.0,0.0
EVT_01625,Karnataka Government,the_times_of_india,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01625,Karnataka government,hindustan_times,1,Negative,Development,100.0,0.0,0.0
EVT_01625,Karnataka government,the_times_of_india,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01625,NTA,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01625,Nirmal Purja,hindustan_times,1,Neutral/Mixed,Death and Remembrance,0.0,0.0,100.0
EVT_01625,Protesters,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_01625,Protestors in Karnataka,the_times_of_india,1,Negative,Protest,100.0,0.0,0.0
EVT_01625,Shivakumar,the_times_of_india,1,Negative,Water Management,100.0,0.0,0.0
EVT_01625,State Government/CWMA,the_times_of_india,3,Negative,Law & Order,100.0,0.0,0.0
EVT_01625,Tamil Nadu Government,hindustan_times,1,Negative,Development,100.0,0.0,0.0
EVT_01625,Tamil Nadu government,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01625,Vijaya Srivastava,the_times_of_india,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01625,unknown,the_times_of_india,1,Neutral/Mixed,Unknown,0.0,0.0,0.0
EVT_01637,Central Government,hindustan_times,2,Positive,Development,0.0,100.0,0.0
EVT_01637,Economy,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01637,GST refund fraud,hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01637,Government,hindustan_times,4,Positive,Development,0.0,50.0,50.0
EVT_01637,Government,the_times_of_india,1,Positive,Revenue & Taxation,0.0,100.0,0.0
EVT_01637,Gross Domestic Product (GDP) and related policies,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01637,India government (general),hindustan_times,1,Negative,Policy,100.0,0.0,0.0
EVT_01637,India's Economy/GST Administration,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_01637,Indian Economy,the_times_of_india,3,Neutral/Mixed,Economic Activity,0.0,33.3,66.7
EVT_01637,Indian Government,the_times_of_india,1,Positive,Development,0.0,100.0,0.0
EVT_01637,MS Mani,hindustan_times,1,Positive,Economic Resilience,0.0,100.0,0.0
EVT_01637,MS Mani,the_times_of_india,2,Negative,Development,50.0,50.0,0.0
EVT_01637,Punjab government,hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01637,Punjab's revenue or finance department,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_01637,Saurabh Agarwal,the_times_of_india,2,Positive,Development,0.0,100.0,0.0
EVT_01637,finance ministry,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_01647,CBI,the_times_of_india,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01647,Delhi High Court,india_today,3,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01647,Delhi High Court,the_times_of_india,3,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01647,Five additional special NIA judges,india_today,1,Neutral/Mixed,Judicial Appointments,0.0,0.0,100.0
EVT_01647,Government,india_today,3,Neutral/Mixed,Development,0.0,33.3,66.7
EVT_01647,Judge Anu Grover Baliga,india_today,1,Neutral/Mixed,Judicial Reassignment,0.0,0.0,100.0
EVT_01647,Judge Baliga and/or Delhi High Court,india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01647,Judges,india_today,3,Positive,Development,0.0,66.7,33.3
EVT_01647,NTA and CBI,the_times_of_india,1,Negative,Corruption,100.0,0.0,0.0
EVT_01647,New NI Courts,india_today,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01647,PM Modi,india_today,1,Positive,Law & Order,0.0,100.0,0.0
EVT_01647,PM Modi,the_times_of_india,1,Positive,Policy,0.0,100.0,0.0
EVT_01647,Politician/Party,the_times_of_india,1,Negative,Violence,100.0,0.0,0.0
EVT_01647,"Public Examinations (Prevention of Unfair Means) Act, 2024",the_times_of_india,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01693,C Joseph Vijay (Tamil Nadu chief minister),hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01693,C Tamil Nadu Chief Minister Joseph Vijay,india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01693,CAUVERY,india_today,1,Positive,Development,0.0,100.0,0.0
EVT_01693,CWMA (Cauvery Water Management Agency),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01693,Chief Minister,india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01693,DK Shivakumar,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01693,DK Shivakumar (Karnataka chief minister),hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01693,I (likely referring to an unnamed person or expert),hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01693,Individual (not specifically named),hindustan_times,1,Positive,Culture Promotion,0.0,100.0,0.0
EVT_01693,Karnataka,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01693,Karnataka,india_today,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01693,Karnataka Chief Minister,india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01693,Karnataka Chief Minister DK Shivakumar,india_today,1,Positive,Policy,0.0,100.0,0.0
EVT_01693,Opponents or critics of the project,india_today,1,Positive,Development,0.0,100.0,0.0
EVT_01693,Politician or Party,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01693,Politician or Party,india_today,1,Neutral/Mixed,Unity/Cooperation,0.0,0.0,100.0
EVT_01693,Politician or individual,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01693,Politicians or Local Authorities,hindustan_times,2,Negative,Water Management & Policy,100.0,0.0,0.0
EVT_01693,Shivakumar,hindustan_times,3,Neutral/Mixed,Development,33.3,33.3,33.3
EVT_01693,Shivakumar,india_today,4,Positive,Policy,25.0,50.0,25.0
EVT_01693,Shivakumar (politician),india_today,1,Positive,Law & Order,0.0,100.0,0.0
EVT_01693,Stuti Gupta,hindustan_times,1,Neutral/Mixed,Workplace/Role,0.0,0.0,100.0
EVT_01693,TN minister,hindustan_times,1,Negative,Policy,100.0,0.0,0.0
EVT_01693,The politician or party advocating for the project,india_today,1,Negative,Development,100.0,0.0,0.0
EVT_01693,Vijay,hindustan_times,2,Negative,Leadership and Courage,50.0,50.0,0.0
EVT_01693,Vijay,india_today,2,Positive,Development,0.0,100.0,0.0
EVT_01693,government,hindustan_times,2,Negative,Law & Order,50.0,0.0,50.0
EVT_01693,politician or party representative,india_today,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01693,unknown politician or party,india_today,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
EVT_01701,Akhilesh Yadav (Samajwadi Party chief),hindustan_times,1,Negative,"Corruption, Unemployment, Inflation, Public Anger",100.0,0.0,0.0
EVT_01701,Anita,hindustan_times,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01701,Anita Goswami,hindustan_times,1,Neutral/Mixed,Policy,0.0,0.0,100.0
EVT_01701,Arvind Kejriwal (AAP national convener),hindustan_times,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01701,BJP,hindustan_times,9,Negative,Election Strategy,66.7,11.1,22.2
EVT_01701,BJP,india_today,1,Negative,Corruption,100.0,0.0,0.0
EVT_01701,BJP (Bharatiya Janata Party),hindustan_times,4,Negative,Election Strategy,100.0,0.0,0.0
EVT_01701,BJP (Indian National Congress),hindustan_times,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01701,BJP (Indian political party),hindustan_times,2,Negative,Election Strategy,100.0,0.0,0.0
EVT_01701,Bihar Pradesh Congress (Congress),hindustan_times,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01701,CJP,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01701,CJP (Coalition of Jamaat-I-Islami and Pakistan Peoples Party),hindustan_times,1,Neutral/Mixed,Protest,0.0,0.0,100.0
EVT_01701,Centre (Indian Government),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01701,Centre (government),hindustan_times,2,Negative,Policy,50.0,50.0,0.0
EVT_01701,Congress,hindustan_times,1,Positive,Election Strategy,0.0,100.0,0.0
EVT_01701,Congress,india_today,2,Negative,Maligning,100.0,0.0,0.0
EVT_01701,Dharmendra Pradhan,hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01701,"Education, Jobs and Governance",hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01701,Government,hindustan_times,1,Negative,Change and Opposition,100.0,0.0,0.0
EVT_01701,Inspector General of Police Kiran S,india_today,1,Positive,Law & Order,0.0,100.0,0.0
EVT_01701,Jan Suraaj,hindustan_times,2,Positive,Development,0.0,100.0,0.0
EVT_01701,Jantar Mantar Protests,hindustan_times,1,Neutral/Mixed,Protest,0.0,0.0,0.0
EVT_01701,Kishor,hindustan_times,2,Positive,Election Strategy,0.0,100.0,0.0
EVT_01701,Kishor (likely referring to a BJP leader or supporter),hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01701,NEET paper leaks,hindustan_times,1,Negative,Protest,100.0,0.0,0.0
EVT_01701,Narendra Modi's government,hindustan_times,1,Negative,Public Dissatisfaction,100.0,0.0,0.0
EVT_01701,PM Modi,india_today,3,Negative,Corruption,100.0,0.0,0.0
EVT_01701,Party,hindustan_times,1,Negative,Problems & Campaign Support,100.0,0.0,0.0
EVT_01701,Pramod Tiwari,india_today,1,Negative,"Corruption, Development",100.0,0.0,0.0
EVT_01701,Pramod Tiwari (Congress MP),india_today,1,Negative,Protest,100.0,0.0,0.0
EVT_01701,Prashant Kishore,hindustan_times,2,Positive,Development,0.0,100.0,0.0
EVT_01701,Prime Minister,india_today,1,Negative,Corruption,100.0,0.0,0.0
EVT_01701,RJD (Rashtriya Janata Dal),hindustan_times,1,Negative,Election Strategy,100.0,0.0,0.0
EVT_01701,Rahul Gandhi,india_today,1,Negative,Insult and Maligning,100.0,0.0,0.0
EVT_01701,SP Chief,hindustan_times,1,Negative,"Humiliation, Betrayal",100.0,0.0,0.0
EVT_01701,TIWARI,india_today,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01701,The so-called party,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_01701,Tiwari,india_today,1,Negative,Accountability and Responsibility,100.0,0.0,0.0
EVT_01701,Uttar Pradesh government,india_today,1,Neutral/Mixed,Development,0.0,0.0,100.0
EVT_01701,government,hindustan_times,1,Negative,Trust and Concern in Government,100.0,0.0,0.0
EVT_01701,police/prosecution,india_today,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01721,Alleged Stealers of Donations,hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Awadhesh Prasad,hindustan_times,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01721,Ayodhya Ram Temple Investigation,the_hindu,1,Neutral/Mixed,Corruption,0.0,0.0,100.0
EVT_01721,BJP (Bharatiya Janata Party),hindustan_times,1,Negative,Reactions to Political Action,100.0,0.0,0.0
EVT_01721,CJP protesters,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01721,Congress,the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Eknath Shinde,the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Eknath Shinde (Shiv Sena leader),hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,"Gandhi, Rajesh Ranjan (Pappu Yadav)",hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Government Officials or Politicians,the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Jaish operative,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01721,John Doe,the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Maharashtra Navnirman Sena (MNS),the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Mr. Thackeray (presumably a reference to Ashok Thakur),the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Mr. Thackeray’s allegation,the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Opposition,hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,PM Modi,hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,PM Modi,the_hindu,1,Neutral/Mixed,Election Strategy,0.0,0.0,100.0
EVT_01721,Pappu Yadav,hindustan_times,2,Negative,"Insult, Religion, Corruption",100.0,0.0,0.0
EVT_01721,Police,hindustan_times,1,Negative,Law & Order,100.0,0.0,0.0
EVT_01721,RTI activist,hindustan_times,1,Positive,Corruption,0.0,100.0,0.0
EVT_01721,"Rahul Gandhi, Pappu Yadav, Awadhesh Prasad (Leader of Opposition)",hindustan_times,3,Negative,Election Strategy,100.0,0.0,0.0
EVT_01721,Raj Thackeray,hindustan_times,2,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Sada Sarvankar,the_hindu,1,Positive,Development,0.0,100.0,0.0
EVT_01721,Sanatan Dharma Community,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01721,Sarvankar,hindustan_times,1,Positive,Development,0.0,100.0,0.0
EVT_01721,Shiv Sena (under Eknath Shinde's leadership),the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Siddhivinayak temple and Prabhadevi area in Mumbai,the_hindu,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Thacker,hindustan_times,1,Negative,Corruption,100.0,0.0,0.0
EVT_01721,Thackeray,hindustan_times,3,Negative,Corruption,66.7,33.3,0.0
EVT_01721,Three Opposition Leaders,hindustan_times,1,Negative,Violence,100.0,0.0,0.0
EVT_01721,Unknown Politician or Party,hindustan_times,1,Neutral/Mixed,Law & Order,0.0,0.0,100.0
