passage_id,article_id,event_id,clean_outlet,canonical_target,framing_label,sentiment,evidence_span,subject,relation,object
704425ffe8598106_p003,704425ffe8598106,EVT_01530,india_today,Indian Army intelligence units and Rajasthan Police,Corruption,Negative,A joint operation by Indian Army intelligence units and Rajasthan Police has uncovered an alleged counterfeit military uniform supply network,operation,undisclosed/uncovered,counterfeit military uniform supply network
704425ffe8598106_p005,704425ffe8598106,EVT_01530,india_today,firm,Corruption,Negative,"According to officials, the firm was suspected of supplying counterfeit military-pattern cloth",Officials,suspected,firm of counterfeit cloth
704425ffe8598106_p007,704425ffe8598106,EVT_01530,india_today,Rajasthan Police,Law & Order,Positive,"Based on the findings, a coordinated operation was launched",launched,initiate,coordinated operation
704425ffe8598106_p008,704425ffe8598106,EVT_01530,india_today,Government,Corruption,Negative,"The raids resulted in the recovery of around 1,000 metres of unauthorised new-pattern combat cloth resembling material used for military uniforms.",Government,raided,unauthorised combat cloth
704425ffe8598106_p009,704425ffe8598106,EVT_01530,india_today,Political Authorities,Security & Law Enforcement,Negative,SECURITY RISK DUE TO POTENTIAL IMPERSONATION,POTENTIAL IMPERSONATION,due to,SECURITY RISK
704425ffe8598106_p010,704425ffe8598106,EVT_01530,india_today,Military officials,Law & Order,Negative,Such counterfeit material poses a significant security threat as it can be used to impersonate armed forces personnel and facilitate unlawful activities.,Military officials,receive,Negative sentiment score
704425ffe8598106_p011,704425ffe8598106,EVT_01530,india_today,Government officials,Corruption,Negative,Investigators are now probing the extent of the supply network and whether the counterfeit cloth was being distributed beyond Rajasthan to other parts of the country.,Investigators,probing,extent of supply network and distribution
eafd50da8707af4c_p001,eafd50da8707af4c,EVT_01530,hindustan_times,Government/Police,Law & Order,Negative,Illegal sale of unauthorised army-pattern combat clothes busted in Rajasthan's Sriganganagar,Illegal sale,busted,Rajasthan's Sriganganagar
eafd50da8707af4c_p003,eafd50da8707af4c,EVT_01530,hindustan_times,Indian Army and Rajasthan Police,Law & Order,Positive,"In a joint operation targeting the illegal sale of battle fatigues, the Indian Army and Rajasthan Police seized nearly 1,000 metres of unauthorised army-pattern combat cloth from multiple shops in Rajasthan’s Sriganganagar town",Indian Army and Rajasthan Police,seized,unauthorised army-pattern combat cloth
eafd50da8707af4c_p004,eafd50da8707af4c,EVT_01530,hindustan_times,Military or Law Enforcement,Corruption,Negative,"The seizure points to a wider network supplying counterfeit military uniforms to vendors in the region, it added.",Seizure,reveals,Corruption network
eafd50da8707af4c_p006,eafd50da8707af4c,EVT_01530,hindustan_times,Indian Army,Law & Order,Positive,"""Acting on this lead, Indian Army intelligence personnel conducted a discreet investigation in the city, which pointed to a local firm as a key link in the supply chain allegedly distributing counterfeit Army-pattern combat cloth...""",Indian Army,investigated,local firm
eafd50da8707af4c_p008,eafd50da8707af4c,EVT_01530,hindustan_times,Delhi Government,Development,Positive,also read: Waste dumped at Okhla landfill till 2025 cleared: Delhi government,Delhi government,cleared,Okhla landfill waste
16fa6b877b3673e3_p001,16fa6b877b3673e3,EVT_01550,hindustan_times,Rahul Gandhi,Corruption,Negative,Anybody who backs delimitation is betraying Tamil Nadu,backing,betraying,Tamil Nadu
16fa6b877b3673e3_p002,16fa6b877b3673e3,EVT_01550,hindustan_times,Tamil Nadu's political leadership or party,Election Strategy,Negative,"He urged all parties in the state to oppose the proposal, alleging it would weaken Tamil Nadu’s voice in national politics.",He,urge,parties to oppose
16fa6b877b3673e3_p003,16fa6b877b3673e3,EVT_01550,hindustan_times,Rahul Gandhi,Protest,Negative,Congress leader and Leader of Opposition in the Lok Sabha Rahul Gandhi on Saturday alleged,Rahul Gandhi,alleged,Modi
16fa6b877b3673e3_p004,16fa6b877b3673e3,EVT_01550,hindustan_times,BJP (Bharatiya Janata Party),Corruption,Negative,"""It is a very important issue for the future of the Tamil people, the Tamil language and the state of Tamil Nadu. BJP is attempting to carry out delimitation, which is designed to disenfranchise and take away power from the Tamil people. This is a BJP conspiracy,"" Gandhi said.",Gandhi,said,BJP conspiracy
16fa6b877b3673e3_p005,16fa6b877b3673e3,EVT_01550,hindustan_times,All political parties in Tamil Nadu,Policy,Negative,"He urged all parties in the state to oppose the proposal, alleging it would weaken Tamil Nadu’s voice in national politics.",He,urge,all parties in the state
16fa6b877b3673e3_p006,16fa6b877b3673e3,EVT_01550,hindustan_times,RSS (Rashtriya Swayamsevak Sangh) and BJP (Bharatiya Janata Party),Violence,Negative,"""Anybody who supports delimitation is betraying Tamil Nadu and is allowing RSS and the BJP to attack the people of Tamil Nadu,"" he said.",RSS,attacked,people of Tamil Nadu
16fa6b877b3673e3_p007,16fa6b877b3673e3,EVT_01550,hindustan_times,Spain,Development,Negative,"builds 1,600-foot sea barrier",builds,construct,sea barrier
16fa6b877b3673e3_p007,16fa6b877b3673e3,EVT_01550,hindustan_times,Ceuta migrant crisis,Protest,Negative,leaves 67 dead,leaves,dead,67
16fa6b877b3673e3_p008,16fa6b877b3673e3,EVT_01550,hindustan_times,Gandhi,Protest,Negative,"No Tamil person should support delimitation. Every single Tamil party, national party should defeat delimitation (bill) in Parliament",Tamil parties,defend,delimitation bill in Parliament
16fa6b877b3673e3_p009,16fa6b877b3673e3,EVT_01550,hindustan_times,Gandhi,Corruption,Negative,"""Anybody who supports delimitation is a 21st-century Ettappan.""",Ettappan,supported,delimitation
16fa6b877b3673e3_p010,16fa6b877b3673e3,EVT_01550,hindustan_times,Gandhi,Violence,Negative,"Earlier in the day, Gandhi met families of students who allegedly died by suicide over issues related to NEET and asserted",met,asserted,issues related to NEET
16fa6b877b3673e3_p010,16fa6b877b3673e3,EVT_01550,hindustan_times,Gandhi,Law & Order,Negative,asserted that students are told to work honestly in a system that is not honest with them.,Students,told,be honest
16fa6b877b3673e3_p011,16fa6b877b3673e3,EVT_01550,hindustan_times,Unknown Politician or Social Commentator,"Pain, Family Issues, Broken Systems",Negative,"""Nothing is more painful than seeing a parent grieve for their child. Behind every young life lost is a family carrying pain that will never leave them — and serious questions about a broken education system.""",Nothing,is more painful than,seeing a parent grieve for their child
16fa6b877b3673e3_p012,16fa6b877b3673e3,EVT_01550,hindustan_times,PM Narendra Modi,Protest,Negative,"""He has not met a single grieving parent. He has not sat with a single student whose future was stolen by a leaked paper. India’s students do not need his forgiveness. They are owed his apology.""",Students,protested,Modi's actions
16fa6b877b3673e3_p013,16fa6b877b3673e3,EVT_01550,hindustan_times,Gandhi,Policy,Negative,Responding to Gandhi’s remarks,Congress,accused,Modi of bulldozing
16fa6b877b3673e3_p013,16fa6b877b3673e3,EVT_01550,hindustan_times,Narayanan Thirupathy,Election Strategy,Positive,state BJP spokesperson Narayanan Thirupathy accused him of making irresponsible statements,Narayanan Thirupathy,accused,Modi
16fa6b877b3673e3_p014,16fa6b877b3673e3,EVT_01550,hindustan_times,The politician or individual being criticized,Protest,Negative,"Here is a person who is so irresponsible, trying to create unrest in the country",person,create,unrest
f9f1e163243b36dc_p002,f9f1e163243b36dc,EVT_01459,hindustan_times,Left Front government,Violence,Negative,Nasrin was forced to leave in November 2007 by the then Left Front government.,Left Front government,forced,Nasrin
f9f1e163243b36dc_p003,f9f1e163243b36dc,EVT_01459,hindustan_times,Taslima Nasrin,Development,Positive,"Just like history remembers who closed the door on you, it also remembers who opened the door for you",opened,did,doors
f9f1e163243b36dc_p004,f9f1e163243b36dc,EVT_01459,hindustan_times,Left Front government,Violence,Negative,"Nasrin returned to Kolkata after more than 18 years, after she was forced to leave Kolkata in November 2007 by the then Left Front government.",Left Front government,forced,Nasrin to leave Kolkata
f9f1e163243b36dc_p006,f9f1e163243b36dc,EVT_01459,hindustan_times,Delhi government,Development,Positive,Also read: Waste dumped at Okhla landfill till 2025 cleared: Delhi government,Delhi government,cleared,Okhla landfill waste
f9f1e163243b36dc_p007,f9f1e163243b36dc,EVT_01459,hindustan_times,Bharatiya Janata Party (BJP),Law & Order,Negative,granted by the Bharatiya Janata Party (BJP) government,BJP,granted,Law & Order frame
f9f1e163243b36dc_p008,f9f1e163243b36dc,EVT_01459,hindustan_times,Bangladesh Government,Violence,Negative,The Bangladesh government forced the 63-year-old author to leave the country in 1994,Bangladesh government,forced,author to leave country
f9f1e163243b36dc_p008,f9f1e163243b36dc,EVT_01459,hindustan_times,Several Muslim organisations,Violence,Negative,over her writings and the book Lajja (shame),Several Muslim organizations,received,Negative sentiment score
f9f1e163243b36dc_p009,f9f1e163243b36dc,EVT_01459,hindustan_times,Army Pattern Combat Clothes,Corruption,Negative,busted in Rajasthan's Sriganganagar,,busted,Army Pattern Combat Clothes
f9f1e163243b36dc_p010,f9f1e163243b36dc,EVT_01459,hindustan_times,Suvendu Adhikari,Development,Positive,"""You are welcome. You have experienced the change in West Bengal. You can come to West Bengal not just once, but as many times you want.""",West Bengal,experienced,change
5ca91a2b939c4e8e_p001,5ca91a2b939c4e8e,EVT_01625,hindustan_times,DMK,Policy,Positive,"moves SC, seeks immediate Cauvery water release",SC,moves,Cauvery water release
5ca91a2b939c4e8e_p003,5ca91a2b939c4e8e,EVT_01625,hindustan_times,Karnataka Government,Law & Order,Negative,seeking a direction to Karnataka to immediately release Cauvery water to Tamil Nadu and comply with the binding directions issued by the Cauvery Water Management Authority (CWMA),Karnataka Govt,ordered,release Cauvery water to Tamil Nadu
5ca91a2b939c4e8e_p007,5ca91a2b939c4e8e,EVT_01625,hindustan_times,DMK (Dravida Munnetra Kazhagu),Water Management,Positive,"""The present period is the most crucial period of the entire water year for the Cauvery Delta, and it is precisely now that the water is required to flow.""",not specified,required to flow,water
5ca91a2b939c4e8e_p008,5ca91a2b939c4e8e,EVT_01625,hindustan_times,Tamil Nadu Government,Development,Negative,"""If water is not realised at Biligundlu now, the standing Kuruvai crop will wither before harvest, the ensuing Samba cultivation — the mainstay of the Delta — will equally be imperilled for want of both river flows and groundwater...""",Biligundlu,missed,water realization
5ca91a2b939c4e8e_p010,5ca91a2b939c4e8e,EVT_01625,hindustan_times,Karnataka Government,Law & Order,Negative,but its appeal was dismissed on July 30.,,,
5ca91a2b939c4e8e_p011,5ca91a2b939c4e8e,EVT_01625,hindustan_times,Karnataka,Violence,Negative,Karnataka must first release a backlog of about 9.46 TMC.,Karnataka,releasing,backlog
5ca91a2b939c4e8e_p012,5ca91a2b939c4e8e,EVT_01625,hindustan_times,Karnataka,Development,Negative,"However, Karnataka opposed the demand and sought that the matter be kept in abeyance, citing acute distress, shortfall in inflows, low reservoir storage, drinking water requirements and conveyance losses.",Karnataka,opposed,demand
5ca91a2b939c4e8e_p013,5ca91a2b939c4e8e,EVT_01625,hindustan_times,Karnataka government,Development,Negative,"even the CWRC order, later upheld by the CWMA, requiring Karnataka to ensure a flow of 3,500 cusecs per day at Biligundlu for 15 days would aggregate to about 4.5 TMC",Order,required,Karnataka to ensure water flow
3e1cf001f625721e_p001,3e1cf001f625721e,EVT_01637,the_times_of_india,Government,Revenue & Taxation,Positive,July GST collections up 15.4% to Rs 2.1 L cr,,,
3e1cf001f625721e_p002,3e1cf001f625721e,EVT_01637,the_times_of_india,Indian Government,Development,Positive,"GST collections rose 15.4% to Rs 2,11,205 crore in July",GST collections,rose,15.4%
3e1cf001f625721e_p004,3e1cf001f625721e,EVT_01637,the_times_of_india,Indian Economy,Economic Strategy,Positive,"""It reflects continued economic resilience despite the challenges in the external environment...""",Indian Economy,reflects,resilience
3e1cf001f625721e_p005,3e1cf001f625721e,EVT_01637,the_times_of_india,MS Mani,Development,Positive,"""steady growth in GST collections each month indicates that overall domestic consumption is becoming largely insulated from seasonal variations and external headwinds, said MS Mani, partner at Deloitte India.""
",said,mention,MS Mani
3e1cf001f625721e_p006,3e1cf001f625721e,EVT_01637,the_times_of_india,Saurabh Agarwal,Development,Positive,It is likely that the sustained push by policymakers towards localisation of around 100 products (being talked about) over a period of time will help bridge this gap,policymakers,pushed,localisation of products
3e1cf001f625721e_p006,3e1cf001f625721e,EVT_01637,the_times_of_india,Saurabh Agarwal,Election Strategy,Positive,"partner at EY India, a consulting firm.",EY India,partnered with,Saurabh Agarwal
8ceec1d135a066fa_p001,8ceec1d135a066fa,EVT_01637,hindustan_times,Government,Revenue Collection,Positive,GST collections cross ₹2.11 lakh crore in July,,,
8ceec1d135a066fa_p002,8ceec1d135a066fa,EVT_01637,hindustan_times,Government,Development,Positive,"The GST regime entered its 10th year with a monthly gross GST collection of ₹2,11,205 crore as against ₹1,83,065 crore in July 2025.",,,
8ceec1d135a066fa_p003,8ceec1d135a066fa,EVT_01637,hindustan_times,India's Economy/GST Administration,Development,Positive,India’s gross Goods and Services Tax collections in July crossed ₹2 lakh crore for the second time in the current fiscal year,India,collections,₹2 lakh crore
8ceec1d135a066fa_p004,8ceec1d135a066fa,EVT_01637,hindustan_times,finance ministry,Development,Positive,"India’s economic resilience, steady domestic consumption and effective compliances",India,resilient,economy
8ceec1d135a066fa_p005,8ceec1d135a066fa,EVT_01637,hindustan_times,Punjab's revenue or finance department,Development,Positive,Also Read | Punjab’s first-quarter GST collection logs 24% jump,Punjab,log,24% jump
8ceec1d135a066fa_p008,8ceec1d135a066fa,EVT_01637,hindustan_times,Government of India,Development,Positive,"Net GST collection in July 2026, after refunds, also saw a robust double-digit growth",Government of India,received,Positive sentiment score
8ceec1d135a066fa_p008,8ceec1d135a066fa,EVT_01637,hindustan_times,Government of India,Development,Positive,"Total refunds rose 13.1% to ₹29,968 crore from ₹26,495 crore in July last year.",Total refunds,rose,13.1%
8ceec1d135a066fa_p011,8ceec1d135a066fa,EVT_01637,hindustan_times,MS Mani,Economic Resilience,Positive,Deloitte India partner MS Mani said: ‘The high GST collections which reflect business transactions during June 26 ties up very well with the 7.3% increase in industrial production during June. It reflects continued economic resilience despite the challenges in the external environment.’,Deloitte India partner MS Mani,said,economic resilience despite challenges
8ceec1d135a066fa_p013,8ceec1d135a066fa,EVT_01637,hindustan_times,GST refund fraud,Corruption,Negative,Three Delhi tax officials among five held in ₹5.5 crore scam,Delhi,held,tax officials
8ceec1d135a066fa_p014,8ceec1d135a066fa,EVT_01637,hindustan_times,India government (general),Policy,Negative,"“One cannot ignore the elevated levels of import GST collections, which remain a nagging concern.”",ignored,remained,concern
1defaa159018638b_p001,1defaa159018638b,EVT_01246,the_hindu,Dharmendra Pradhan,Protest,Negative,Student unions erupted in celebration following reports of the resignation of Union Education Minister Dharmendra Pradhan.,Student unions,celebrated,Pradhan's resignation
1defaa159018638b_p001,1defaa159018638b,EVT_01246,the_hindu,Dharmendra Pradhan,Protest,Negative,They hailed the resignation as a victory for the student movement and celebrated what they described as the success of the students’ agitation at Jantar Mantar.,They,hail,resignation
1defaa159018638b_p002,1defaa159018638b,EVT_01246,the_hindu,Students’ Federation of India (SFI) State president P. Rammohan and State secretary K. Prasanna Kumar,Protest,Positive,"""This is a historic victory achieved through the unity and determination of students. The movement has once again demonstrated that no government or ruler is invincible before the collective strength of an organised student community,"" they said.",unity,achieved,students victory
1defaa159018638b_p003,1defaa159018638b,EVT_01246,the_hindu,Narendra Modi government,Protest,Negative,"""We particularly appreciate the leadership of the Cockroach Janata Party (CJP) and all progressive student organisations for playing a pivotal role in transforming students’ anger into a peaceful yet powerful democratic movement across the country,″ they said.",,said,
1defaa159018638b_p004,1defaa159018638b,EVT_01246,the_hindu,SFI leaders,Violence,Negative,"The SFI leaders demanded the immediate abolition of the National Testing Agency (NTA), which they claimed was responsible for a series of failures that allegedly claimed the lives of more than 20 students.",SFI leaders,demanded,abolition of NTA
1defaa159018638b_p005,1defaa159018638b,EVT_01246,the_hindu,Democratic Youth Federation of India (DYFI),Education Policy,Positive,"resistance would continue until every student in the country was guaranteed equal, fair and inclusive access to education.",resistance,continue,students
1defaa159018638b_p006,1defaa159018638b,EVT_01246,the_hindu,Politicians,Protest,Negative,Their sustained protests have caught politicians off guard,Politicians,caught,off guard
1defaa159018638b_p007,1defaa159018638b,EVT_01246,the_hindu,Union Education Minister,Protest,Negative,the resignation reflected the strength of sustained and united student protests.,protests,reflect,resignation
1defaa159018638b_p008,1defaa159018638b,EVT_01246,the_hindu,President John Doe,Violence,Negative,"The President's statement criticized the ongoing violence in the country, stating 'It is shameful how some individuals are using the law as a tool to perpetrate acts of violence.'",President,criticized,ongoing violence in the country
f28f3b3f56b82822_p001,f28f3b3f56b82822,EVT_01265,the_times_of_india,Union education minister Dharmendra Pradhan,Protest,Negative,resignation after weeks of nationwide protests,protests,cause,Pradhan's resignation
f28f3b3f56b82822_p002,f28f3b3f56b82822,EVT_01265,the_times_of_india,Prajwal Joshi,Election Strategy,Positive,"Hours later, Pralhad Joshi was appointed as the new education minister getting additional charge apart from portfolios of new and renewable energy and consumer affairs, food and public distribution.",appointed,as,education minister
f28f3b3f56b82822_p003,f28f3b3f56b82822,EVT_01265,the_times_of_india,Cockroach Janta Party (CPJ),Protest,Negative,(Cockroach Janta Party),Cockroach Janta Party,received,Negative sentiment score
f28f3b3f56b82822_p004,f28f3b3f56b82822,EVT_01265,the_times_of_india,government,Protest,Positive,after which the government agreed to withdraw FIRs filed against peaceful protesters.,政府,同意,撤回
f28f3b3f56b82822_p007,f28f3b3f56b82822,EVT_01265,the_times_of_india,CJP,Protest,Positive,demands were met,demands,met,CJP
f28f3b3f56b82822_p008,f28f3b3f56b82822,EVT_01265,the_times_of_india,India,Protest,Negative,"developments marked the biggest political fallout of the NEET controversy, which triggered nationwide student protests",NEET controversy,triggered,student protests
f28f3b3f56b82822_p009,f28f3b3f56b82822,EVT_01265,the_times_of_india,Pralhad Joshi,Promotion/Confirmation,Positive,Here are the top developments:Pralhad Joshi gets additional charge of education ministry,,,
f28f3b3f56b82822_p010,f28f3b3f56b82822,EVT_01265,the_times_of_india,PM Modi,Election Strategy,Positive,advice of Prime Minister Narendra Modi,advised,gave,PM Modi
f28f3b3f56b82822_p011,f28f3b3f56b82822,EVT_01265,the_times_of_india,Government of India,Reform Implementation,Positive,rolls out reforms following the NEET-UG paper leak,Government of India,rolls out,reforms
f28f3b3f56b82822_p012,f28f3b3f56b82822,EVT_01265,the_times_of_india,Joshi,Election Strategy,Positive,"""With full dedication, humility and honesty, I will work towards fulfilling this responsibility. I once again thank the Prime Minister for giving me this opportunity.""",Joshi,expressed,gratitude
f28f3b3f56b82822_p013,f28f3b3f56b82822,EVT_01265,the_times_of_india,Protest,Violence,Negative,Metro stations reopen after protest ends,Protest,ends,Metro stations reopen
f28f3b3f56b82822_p014,f28f3b3f56b82822,EVT_01265,the_times_of_india,CJP (likely referring to Common Man's Committee or a similar group),Protest,Negative,called off its 36-day protest,called off,protest,its 36-day
f28f3b3f56b82822_p014,f28f3b3f56b82822,EVT_01265,the_times_of_india,Delhi Metro Rail Corporation (DMRC),Policy,Positive,reopening the entry gates of all stations that had been closed because of security arrangements,DMRC,reopened,station gates
f28f3b3f56b82822_p015,f28f3b3f56b82822,EVT_01265,the_times_of_india,Union education minister Dharmendra Pradhan,Reopening/Agenda Change,Negative,reopened and shortly after Union education minister Dharmendra Pradhan resigned,Dharmendra Pradhan,resigned,Union education minister
f28f3b3f56b82822_p016,f28f3b3f56b82822,EVT_01265,the_times_of_india,Protests,Violence,Negative,the protests near Jantar Mantar,,,
f28f3b3f56b82822_p017,f28f3b3f56b82822,EVT_01265,the_times_of_india,Pradhan,Resignation,Negative,resigns,Pradhan,resigns,target
f28f3b3f56b82822_p019,f28f3b3f56b82822,EVT_01265,the_times_of_india,Pradhan,Law & Order,Positive,"He said the government acted immediately after irregularities surfaced in the NEET-UG examination by handing the investigation to the CBI, cancelling the examination and announcing a fresh test, while also deciding to shift NEET to computer-based mode from next year.",He,said,government's actions
f28f3b3f56b82822_p020,f28f3b3f56b82822,EVT_01265,the_times_of_india,Exam Mafia (Implied),Corruption,Negative,had accepted responsibility from the very beginning and had worked to ensure that no deserving student suffered because of what he described as an examination mafia.,Accepted,responsibility,Examination mafia (Implied)
f28f3b3f56b82822_p021,f28f3b3f56b82822,EVT_01265,the_times_of_india,Pradhan,Protest,Negative,"Recalling the events of the past few days had deeply saddened him, Pradhan said he was stepping down to prevent anti-national forces from exploiting the situation",Recalling,caused,Sadness
f28f3b3f56b82822_p022,f28f3b3f56b82822,EVT_01265,the_times_of_india,Centre and CJP,Agreement Reached,Positive,Centre and CJP reach agreement after third round of talks,Centre and CJP,reach,agreement
f28f3b3f56b82822_p023,f28f3b3f56b82822,EVT_01265,the_times_of_india,Pradhan,Protest,Negative,"Hours after Pradhan's resignation, the Centre and the Cockroach Janta Party held a third round of talks",Centre,held,talks
f28f3b3f56b82822_p023,f28f3b3f56b82822,EVT_01265,the_times_of_india,Student Group,Withdrawal of Protest,Positive,student group announced the immediate withdrawal of its 36-day protest.,student group,withdrawed,protest
f28f3b3f56b82822_p025,f28f3b3f56b82822,EVT_01265,the_times_of_india,CJP (likely a political party or coalition group),Peaceful Protest,Positive,"""It also said the Centre had agreed to withdraw FIRs and legal cases against peaceful protesters and assured that no retaliatory action would be taken.""",Centre,assured,peaceful protesters
f28f3b3f56b82822_p026,f28f3b3f56b82822,EVT_01265,the_times_of_india,government,Policy,Positive,agreed to provide compensation to the families of students who died by suicide in accordance with existing rules and regulations,government,provide compensation,families of students who died by suicide
f28f3b3f56b82822_p026,f28f3b3f56b82822,EVT_01265,the_times_of_india,government,Policy,Positive,promised to consider the CJP's five-point charter on examination reforms,government,promised,reforms
f28f3b3f56b82822_p029,f28f3b3f56b82822,EVT_01265,the_times_of_india,CJP (likely referring to a political party or group),Protest,Negative,The CJP protest,CJP,protested,against Modi
f28f3b3f56b82822_p029,f28f3b3f56b82822,EVT_01265,the_times_of_india,NEET-UG paper leak,Corruption,Negative,alleged NEET-UG paper leak,alleged,leak,NEET-UG paper
f28f3b3f56b82822_p030,f28f3b3f56b82822,EVT_01265,the_times_of_india,climate activist,Protest,Positive,gained national attention after climate activist,gained,attention,climate activist
f28f3b3f56b82822_p031,f28f3b3f56b82822,EVT_01265,the_times_of_india,Sonam Wangchuk,Protest,Negative,Sonam Wangchuk joined the agitation with an indefinite hunger strike.,joined,join,agitation
f28f3b3f56b82822_p032,f28f3b3f56b82822,EVT_01265,the_times_of_india,CJP (likely referring to Communist Party of Jharkhand or a similar group),Protest,Negative,protested until Pradhan resigned and the remaining demands were addressed.,CJP,protested,Pradhan's resignation and demands
f28f3b3f56b82822_p032,f28f3b3f56b82822,EVT_01265,the_times_of_india,"Wangchuk, Centre (likely referring to government or political figure)",Law & Order,Negative,received written assurances from the Centre,Centre,assured,Wangchuk
f28f3b3f56b82822_p033,f28f3b3f56b82822,EVT_01265,the_times_of_india,Saurav Das,Election Strategy,Positive,said the movement was ending with the understanding that all commitments would be implemented within the agreed timelines.,All commitments,be implemented,within the agreed timelines
f28f3b3f56b82822_p034,f28f3b3f56b82822,EVT_01265,the_times_of_india,CJP (Congress Party),Development,Positive,"""Government accepted all our demands after 36 days of protest; we urge everyone to peacefully withdraw from protest sites,"" CJP spokesperson Ashutosh Ranka said.",CJP,quoted,Ashutosh Ranka
f28f3b3f56b82822_p035,f28f3b3f56b82822,EVT_01265,the_times_of_india,Abhijeet Dipke,Protest,Negative,"Earlier in the day, CJP founder Abhijeet Dipke had briefly said the protest would continue until all demands were accepted.",CJP founder Abhijeet Dipke,said,protest would continue until all demands were accepted
f28f3b3f56b82822_p036,f28f3b3f56b82822,EVT_01265,the_times_of_india,Pradhan,Protest,Negative,resignation as a personal victory for him,resignation,was,a victory for him
f28f3b3f56b82822_p036,f28f3b3f56b82822,EVT_01265,the_times_of_india,young people,Development,Positive,thousands of young people and should remain focused on institutional reforms rather than individuals,remained,focused,institutional reforms
f28f3b3f56b82822_p037,f28f3b3f56b82822,EVT_01265,the_times_of_india,Pradhan,Exit,Negative,Pradhan's exit,Congress,accused,Modi of bulldozing
f28f3b3f56b82822_p038,f28f3b3f56b82822,EVT_01265,the_times_of_india,Amit Shah,Policy,Positive,"""Modi government respects youth's sentiments""",Modi,respects,youth's sentiments
f28f3b3f56b82822_p039,f28f3b3f56b82822,EVT_01265,the_times_of_india,BJP,Law & Order,Positive,The Modi government respects the sentiments of the country's youth and is committed to implementing the necessary reforms against paper leaks.,Modi government,respects,youth sentiments
f28f3b3f56b82822_p039,f28f3b3f56b82822,EVT_01265,the_times_of_india,BJP,Policy,Positive,The decisions taken by Modi ji to ensure strict punishment for those guilty of paper leaks are commendable.,Modi,take,decisions
f28f3b3f56b82822_p040,f28f3b3f56b82822,EVT_01265,the_times_of_india,Shri Dharmendra Pradhan ji,Development,Positive,His efforts toward making the examination system more inclusive and student-centric have also been noteworthy.,efforts,toward,making the examination system more inclusive and student-centric
f28f3b3f56b82822_p041,f28f3b3f56b82822,EVT_01265,the_times_of_india,students,Protest,Positive,Opposition calls it a victory for students,Opposition,calls,victory for students
f28f3b3f56b82822_p042,f28f3b3f56b82822,EVT_01265,the_times_of_india,Pradhan,Policy,Negative,resignation as a major victory for students,resignation,major victory,students
f28f3b3f56b82822_p043,f28f3b3f56b82822,EVT_01265,the_times_of_india,Rahul Gandhi,Corruption,Negative,"called the resignation ""the victory of the future of India"", saying Pradhan had become a symbol of corruption",called,negative sentiment on,Rahul Gandhi on
f28f3b3f56b82822_p044,f28f3b3f56b82822,EVT_01265,the_times_of_india,government,Protest,Negative,said the government must now introduce meaningful reforms,government,must introduce,meaningful reforms
f28f3b3f56b82822_p045,f28f3b3f56b82822,EVT_01265,the_times_of_india,Mallikarjug Kharge,Protest,Negative,terming the resignation a 'victory of truth',terming,action,resignation
f28f3b3f56b82822_p045,f28f3b3f56b82822,EVT_01265,the_times_of_india,PM Modi,Law & Order,Negative,said Prime Minister Narendra Modi should apologise to the country's youth,Narendra Modi,apologize,country's youth
f28f3b3f56b82822_p046,f28f3b3f56b82822,EVT_01265,the_times_of_india,Arvind Kejriwal,Development,Positive,"""big win for democracy""",,,
f28f3b3f56b82822_p047,f28f3b3f56b82822,EVT_01265,the_times_of_india,Congress,Protest,Positive,peaceful protests were an essential part of democracy.,Congress,received,Positive sentiment score
f28f3b3f56b82822_p048,f28f3b3f56b82822,EVT_01265,the_times_of_india,Student Movement,Development,Positive,"welcoming the developments, describing them as ""a victory of democracy, direct democracy, peace, patience and perseverance""",welcoming,mention,"developments, democracy, peace, patience and perseverance"
f28f3b3f56b82822_p048,f28f3b3f56b82822,EVT_01265,the_times_of_india,Student Movement,Development,Positive,congratulating the student movement,Congratulating,action,Student Movement
f28f3b3f56b82822_p049,f28f3b3f56b82822,EVT_01265,the_times_of_india,India's younger generation,Protest,Positive,"protests had demonstrated courage, patriotism and commitment to democratic values without violence.",protests,demonstrated,"courage, patriotism and commitment to democratic values without violence"
f28f3b3f56b82822_p050,f28f3b3f56b82822,EVT_01265,the_times_of_india,Government/Policy,Law & Order,Negative,Tougher anti-paper leak law,Tougher,lawed,anti-paper leak law
f28f3b3f56b82822_p051,f28f3b3f56b82822,EVT_01265,the_times_of_india,Centre,Policy,Positive,major amendments to the Public Examinations (Prevention of Unfair Means) Act,Centre,received,Positive sentiment score
f28f3b3f56b82822_p053,f28f3b3f56b82822,EVT_01265,the_times_of_india,Government,Law & Order,Positive,"proposing jail terms of up to 10 years and fines of up to Rs 10 crore for organised paper leak rackets, along with tougher action against service providers and officials found involved in examination fraud.",Government,proposed,penalties for fraud
f28f3b3f56b82822_p054,f28f3b3f56b82822,EVT_01265,the_times_of_india,NEET,Protest,Negative,Biggest political fallout of NEET controversy,Politicians,attacked,NEET
f28f3b3f56b82822_p055,f28f3b3f56b82822,EVT_01265,the_times_of_india,Pradhan,Election Strategy,Negative,Pradhan's resignation,Pradhan,resigned,
f28f3b3f56b82822_p056,f28f3b3f56b82822,EVT_01265,the_times_of_india,National Testing Agency,Protest,Negative,protests,,protests,National Testing Agency
