event_id,deccan_herald,firstpost,hindustan_times,india_today,indian_express,ndtv,news18,the_hindu,the_new_indian_express,the_times_of_india,theprint
EVT_04801,0,0,0,1,0,0,0,0,0,0,0
EVT_04802,0,0,1,0,0,0,0,0,0,0,0
EVT_04804,0,0,1,0,0,0,0,0,0,0,0
EVT_04805,0,0,0,0,0,0,0,1,0,0,0
EVT_04806,0,0,1,0,0,0,0,0,0,0,0
EVT_04808,0,0,1,0,0,0,0,0,0,0,0
EVT_04810,0,0,1,0,0,0,0,0,0,0,0
EVT_04811,0,0,1,0,0,0,0,0,0,0,0
EVT_04813,0,0,0,0,0,0,0,0,0,1,0
EVT_04814,0,0,1,0,0,0,0,0,0,0,0
EVT_04815,0,0,0,0,0,0,0,1,0,0,0
EVT_04816,0,0,1,0,0,0,0,0,0,0,0
EVT_04817,0,0,0,1,0,0,0,0,0,0,0
EVT_04818,0,0,0,0,0,0,0,1,0,0,0
EVT_04819,0,0,1,0,0,0,0,0,0,1,0
EVT_04820,0,0,1,0,0,0,0,0,0,0,0
EVT_04821,0,0,1,0,0,0,0,0,0,0,0
EVT_04822,0,0,1,0,0,0,0,0,0,0,0
EVT_04823,0,0,1,0,0,0,0,0,0,0,0
EVT_04824,0,0,0,0,0,0,0,0,0,1,0
EVT_04826,0,0,1,0,0,0,0,0,0,0,0
EVT_04827,0,0,0,1,0,0,0,0,0,0,0
EVT_04828,0,0,0,0,0,0,0,1,0,0,0
EVT_04829,0,0,0,1,0,0,0,0,0,0,0
EVT_04830,0,0,1,0,0,0,0,0,0,0,1
EVT_04831,0,0,0,0,0,0,0,1,0,0,0
EVT_04832,0,0,1,0,0,0,0,0,0,0,0
EVT_04833,0,0,1,0,0,0,0,0,0,0,0
EVT_04834,0,0,0,0,0,0,0,0,0,1,0
EVT_04835,0,0,0,0,0,0,0,0,0,1,0
EVT_04836,0,0,1,0,0,0,0,0,0,0,0
EVT_04837,0,0,1,0,0,0,0,0,0,0,0
EVT_04838,0,0,1,0,0,0,0,0,0,0,0
EVT_04839,0,0,1,0,0,0,0,0,0,1,0
EVT_04840,0,0,1,0,0,0,0,0,0,0,0
EVT_04841,0,0,0,0,0,0,0,1,0,0,0
EVT_04842,0,0,0,0,0,0,0,1,0,0,0
EVT_04843,0,0,1,0,0,0,0,0,0,0,0
EVT_04844,0,0,1,0,0,0,0,0,0,1,0
EVT_04845,0,0,1,1,0,0,0,0,0,1,0
EVT_04846,0,0,1,0,0,0,0,0,0,0,0
EVT_04847,0,0,1,0,0,0,0,0,0,0,0
EVT_04848,0,0,1,0,0,0,0,0,0,0,0
EVT_04849,0,0,1,0,0,0,0,0,0,0,0
EVT_04850,0,0,0,1,0,0,0,0,0,1,0
EVT_04851,0,0,1,0,0,0,0,0,0,0,0
EVT_04853,0,0,1,0,0,0,0,0,0,0,0
EVT_04854,0,0,1,0,0,0,0,0,0,0,0
EVT_04856,0,0,1,0,0,0,0,0,0,0,0
EVT_04858,0,0,1,0,0,0,0,0,0,0,0
EVT_04859,0,0,1,0,0,0,0,0,0,0,0
EVT_04860,0,0,0,0,0,0,0,1,0,0,0
EVT_04861,0,0,0,0,0,0,0,1,0,0,0
EVT_04864,0,0,1,0,0,0,0,0,0,0,0
EVT_04865,0,0,1,0,0,0,0,0,0,0,0
EVT_04866,0,0,0,0,0,0,0,1,0,0,0
EVT_04867,0,0,0,1,0,0,0,0,0,0,0
EVT_04868,0,0,1,0,0,0,0,0,0,0,0
EVT_04869,0,0,1,0,0,0,0,0,0,0,0
EVT_04871,0,0,1,0,0,0,0,0,0,0,0
EVT_04873,0,0,1,0,0,0,0,0,0,0,0
EVT_04874,0,0,0,0,0,0,0,1,0,0,0
EVT_04875,0,0,1,0,0,0,0,0,0,0,0
EVT_04876,0,0,1,0,0,0,0,0,0,1,0
EVT_04877,0,0,0,0,0,0,0,1,0,0,0
EVT_04878,0,0,0,0,0,0,0,0,0,1,0
EVT_04879,0,0,0,0,0,0,0,1,0,0,0
EVT_04881,0,0,0,1,0,0,0,0,0,0,0
EVT_04882,0,0,0,1,0,0,0,0,0,0,0
EVT_04883,0,0,0,0,0,0,0,1,0,0,0
EVT_04884,0,0,0,0,0,0,0,1,0,0,0
EVT_04885,0,0,0,1,0,0,0,0,0,0,0
EVT_04886,0,0,0,0,0,0,0,1,0,0,0
EVT_04888,0,0,1,0,0,0,0,1,0,0,0
EVT_04890,0,0,0,0,0,0,0,1,0,0,0
EVT_04891,0,0,0,0,0,0,0,1,0,0,0
EVT_04892,0,0,0,0,0,0,0,0,0,1,0
EVT_04893,0,0,1,0,0,0,0,0,0,0,0
EVT_04894,0,0,1,0,0,0,0,0,0,0,0
EVT_04896,0,0,0,0,0,0,0,1,0,1,0
EVT_04897,0,0,0,0,0,0,0,1,0,0,0
EVT_04898,0,0,0,0,0,0,0,1,0,0,0
EVT_04899,0,0,0,0,0,0,0,1,0,0,0
EVT_04900,0,0,0,0,0,0,0,1,0,0,0
EVT_04901,0,0,0,0,0,0,0,1,0,0,0
EVT_04902,0,0,0,0,0,0,0,0,0,1,0
EVT_04903,0,0,0,0,0,0,0,1,0,0,0
EVT_04904,0,0,0,1,0,0,0,0,0,0,0
EVT_04905,0,0,0,0,0,0,0,1,0,0,0
EVT_04906,0,0,0,1,0,0,0,0,0,0,0
EVT_04907,0,0,0,0,0,0,0,1,0,0,0
EVT_04908,0,0,0,0,0,0,0,1,0,0,0
EVT_04909,0,0,0,0,0,0,0,1,0,0,0
EVT_04910,0,0,0,0,0,0,0,1,0,0,0
EVT_04911,0,0,0,0,0,0,0,0,0,1,0
EVT_04912,0,0,1,0,0,0,0,0,0,0,0
EVT_04913,0,0,0,0,0,0,0,1,0,0,0
EVT_04914,0,0,0,0,0,0,0,0,0,1,0
EVT_04915,0,0,0,0,0,0,0,1,0,0,0
EVT_04916,0,0,0,0,0,0,0,0,0,1,0
EVT_04917,0,0,0,0,0,0,0,1,0,0,0
EVT_04918,0,0,0,0,0,0,0,1,0,0,0
EVT_04920,0,0,0,0,0,0,0,1,0,0,0
EVT_04921,0,0,1,0,0,0,0,0,0,0,0
EVT_04922,0,0,0,0,0,0,0,1,0,0,0
EVT_04923,0,0,1,0,0,0,0,0,0,0,0
EVT_04924,0,0,0,0,0,0,0,0,0,1,0
EVT_04926,0,0,0,0,0,0,0,0,0,1,0
EVT_04927,1,0,0,0,0,0,0,0,0,0,0
EVT_04928,0,0,0,0,0,0,0,1,0,0,0
EVT_04934,0,0,0,0,0,0,0,0,0,0,1
EVT_04935,0,0,0,0,0,0,0,0,0,0,1
EVT_04936,0,0,0,0,0,0,0,0,0,0,1
EVT_04937,0,0,0,1,0,0,0,0,0,0,0
EVT_04938,0,0,1,0,0,0,0,0,0,0,1
EVT_04939,0,0,0,0,0,0,0,0,0,0,1
EVT_04940,0,0,1,0,0,0,0,0,0,0,0
EVT_04941,0,0,1,0,0,0,0,0,0,0,0
EVT_04942,0,0,1,1,0,0,0,0,0,1,1
EVT_04943,0,0,0,0,0,0,0,1,0,0,0
EVT_04944,0,0,1,0,0,0,0,0,0,0,0
EVT_04945,0,0,1,0,0,0,0,0,0,1,0
EVT_04946,0,0,0,1,0,0,0,0,0,1,0
EVT_04947,0,0,1,0,0,0,0,0,0,0,0
EVT_04948,0,0,1,0,0,0,0,0,0,0,0
EVT_04949,0,0,0,1,0,0,0,0,0,0,0
EVT_04950,0,0,0,1,0,0,0,0,0,0,0
EVT_04951,0,0,1,0,0,0,0,0,0,0,0
EVT_04952,0,0,0,0,0,0,0,0,0,1,0
EVT_04953,0,0,1,0,0,0,0,0,0,0,0
EVT_04954,0,0,0,0,0,0,0,1,0,0,0
EVT_04955,0,0,1,0,0,0,0,0,0,0,0
EVT_04956,0,0,1,0,0,0,0,0,0,0,0
EVT_04957,0,0,1,0,0,0,0,0,0,0,0
EVT_04958,0,0,0,0,0,0,0,0,0,1,0
EVT_04959,0,0,1,0,0,0,0,0,0,0,0
EVT_04960,0,0,1,0,0,0,0,0,0,0,0
EVT_04961,0,0,1,0,0,0,0,0,0,1,0
EVT_04962,0,0,0,1,0,0,0,0,0,0,0
EVT_04963,0,0,1,0,0,0,0,0,0,0,0
EVT_04964,0,0,1,1,0,0,0,1,0,1,0
EVT_04965,0,0,0,0,0,0,0,0,0,1,0
EVT_04966,0,0,1,0,0,0,0,0,0,0,0
EVT_04967,0,0,1,0,0,0,0,0,0,0,0
EVT_04968,0,0,1,0,0,0,0,0,0,0,0
EVT_04969,0,0,1,0,0,0,0,0,0,0,0
EVT_04970,0,0,1,1,0,0,0,0,0,1,0
EVT_04971,0,0,1,0,0,0,0,0,0,0,0
EVT_04972,0,0,0,0,0,0,0,1,0,0,0
EVT_04973,0,0,0,0,0,0,0,0,0,1,0
EVT_04974,0,0,1,0,0,0,0,0,0,0,0
EVT_04975,0,0,1,0,0,0,0,0,0,0,0
EVT_04976,0,0,1,0,0,0,0,0,0,0,0
EVT_04977,0,0,1,0,0,0,0,0,0,0,0
EVT_04978,0,0,0,0,0,0,0,1,0,0,0
EVT_04979,0,0,1,1,0,0,0,0,0,0,0
EVT_04980,0,0,1,0,0,0,0,0,0,0,0
EVT_04981,0,0,1,0,0,0,0,0,0,0,0
EVT_04982,0,0,0,0,0,0,0,1,0,0,0
EVT_04983,0,0,1,0,0,0,0,0,0,0,0
EVT_04984,0,0,1,0,0,0,0,0,0,0,0
EVT_04985,0,0,1,0,0,0,0,0,0,0,0
EVT_04986,0,0,1,0,0,0,0,0,0,0,0
EVT_04987,0,0,1,0,0,0,0,0,0,0,0
EVT_04988,0,0,0,0,0,0,0,0,0,1,0
EVT_04989,0,0,1,0,0,0,0,0,0,0,0
EVT_04990,0,0,1,0,0,0,0,0,0,0,0
EVT_04992,0,0,1,0,0,0,0,0,0,0,0
EVT_04993,0,0,1,0,0,0,0,0,0,0,0
EVT_04994,0,0,1,0,0,0,0,0,0,1,0
EVT_04996,0,0,1,0,0,0,0,0,0,0,0
EVT_04997,0,0,0,1,0,0,0,0,0,0,0
EVT_04998,0,0,0,0,0,0,0,0,0,1,0
EVT_04999,0,0,0,1,0,0,0,0,0,0,0
EVT_05000,0,0,1,1,0,0,0,0,0,1,0
EVT_05002,0,0,0,0,0,0,0,1,0,0,0
EVT_05003,0,0,0,0,0,0,0,0,0,1,0
EVT_05004,0,0,0,0,0,0,0,1,0,0,0
EVT_05005,0,0,0,1,0,0,0,0,0,0,0
EVT_05009,0,0,1,0,0,0,0,0,0,0,0
EVT_05010,0,0,1,0,0,0,0,0,0,0,0
EVT_05011,0,0,1,0,0,0,0,0,0,0,0
EVT_05012,0,0,0,0,0,0,0,1,0,0,0
EVT_05013,0,0,1,0,0,0,0,0,0,0,0
EVT_05014,0,0,0,1,0,0,0,0,0,0,0
EVT_05015,0,0,1,0,0,0,0,0,0,0,0
EVT_05016,0,0,1,0,0,0,0,0,0,1,0
EVT_05017,0,0,1,0,0,0,0,0,0,0,0
EVT_05018,0,0,1,0,0,0,0,0,0,0,0
EVT_05019,0,0,0,1,0,0,0,0,0,0,0
EVT_05020,0,0,1,0,0,0,0,0,0,0,0
EVT_05021,0,0,1,0,0,0,0,0,0,1,0
EVT_05022,0,0,1,0,0,0,0,0,0,0,0
EVT_05023,0,0,0,0,0,0,0,1,0,0,0
EVT_05024,0,0,1,0,0,0,0,0,0,0,0
EVT_05025,0,0,0,1,0,0,0,0,0,0,0
EVT_05027,0,0,0,0,0,0,0,0,0,1,0
EVT_05028,0,0,1,0,0,0,0,0,0,0,0
EVT_05029,0,0,1,0,0,0,0,0,0,0,0
EVT_05030,0,0,0,0,0,0,0,1,0,0,0
EVT_05031,0,0,1,0,0,0,0,0,0,0,0
EVT_05032,0,0,1,0,0,0,0,0,0,0,0
EVT_05033,0,0,1,0,0,0,0,0,0,0,0
EVT_05034,0,0,1,0,0,0,0,0,0,0,0
EVT_05035,0,0,1,0,0,0,0,0,0,0,0
EVT_05036,0,0,0,0,0,0,0,0,0,1,0
EVT_05038,0,0,1,0,0,0,0,0,0,0,0
EVT_05039,0,0,1,0,0,0,0,0,0,1,0
EVT_05040,0,0,1,0,0,0,0,0,0,0,0
EVT_05041,0,0,1,0,0,0,0,0,0,0,0
EVT_05042,0,0,1,0,0,0,0,0,0,0,0
EVT_05043,0,0,1,0,0,0,0,0,0,0,0
EVT_05044,0,0,0,0,0,0,0,1,0,0,0
EVT_05045,0,0,1,0,0,0,0,0,0,0,0
EVT_05046,0,0,1,0,0,0,0,0,0,0,0
EVT_05048,0,0,0,0,0,0,0,1,0,0,0
EVT_05049,0,0,1,0,0,0,0,0,0,0,0
EVT_05050,0,0,1,0,0,0,0,0,0,0,0
EVT_05051,0,0,1,0,0,0,0,0,0,0,0
EVT_05052,0,0,0,1,0,0,0,0,0,0,0
EVT_05053,0,0,1,0,0,0,0,0,0,0,0
EVT_05054,0,0,1,0,0,0,0,0,0,0,0
EVT_05056,0,0,0,0,0,0,0,1,0,0,0
EVT_05057,0,0,0,1,0,0,0,0,0,0,0
EVT_05058,0,0,0,1,0,0,0,0,0,0,0
EVT_05059,0,0,1,0,0,0,0,0,0,0,0
EVT_05060,0,0,1,1,0,0,0,0,0,0,0
EVT_05062,0,0,0,0,0,0,0,1,0,0,0
EVT_05063,0,0,1,1,0,0,0,0,0,0,0
EVT_05065,0,0,1,0,0,0,0,0,0,0,0
EVT_05066,0,0,0,0,0,0,0,0,0,1,0
EVT_05067,0,0,1,0,0,0,0,0,0,0,0
EVT_05069,0,0,1,0,0,0,0,0,0,0,0
EVT_05070,0,0,0,1,0,0,0,0,0,0,0
EVT_05071,0,0,1,0,0,0,0,0,0,1,0
EVT_05072,0,0,0,1,0,0,0,0,0,0,0
EVT_05073,0,0,1,0,0,0,0,0,0,0,0
EVT_05074,0,0,0,0,0,0,0,1,0,0,0
EVT_05075,0,0,1,0,0,0,0,0,0,0,0
EVT_05076,0,0,0,0,0,0,0,1,0,0,0
EVT_05077,0,0,1,0,0,0,0,0,0,0,0
EVT_05078,0,0,0,0,0,0,0,0,0,1,0
EVT_05079,0,0,0,0,0,0,0,0,0,1,1
EVT_05080,0,0,1,0,0,0,0,0,0,1,0
EVT_05081,0,0,0,0,0,0,0,1,0,0,0
EVT_05082,0,0,0,0,0,0,0,1,0,0,0
EVT_05083,0,0,0,0,0,0,0,0,0,1,0
EVT_05084,0,0,1,0,0,0,0,0,0,0,0
EVT_05085,0,0,1,0,0,0,0,0,0,0,0
EVT_05086,0,0,1,0,0,0,0,0,0,0,0
EVT_05088,0,0,1,0,0,0,0,0,0,0,0
EVT_05089,0,0,0,1,0,0,0,0,0,0,0
EVT_05090,0,0,0,0,0,0,0,0,0,1,0
EVT_05091,0,0,1,0,0,0,0,0,0,1,0
EVT_05092,0,0,0,0,0,0,0,0,0,1,0
EVT_05093,0,0,0,1,0,0,0,0,0,0,0
EVT_05094,0,0,1,0,0,0,0,0,0,0,0
EVT_05095,0,0,0,0,0,0,0,0,0,1,0
EVT_05096,0,0,1,0,0,0,0,0,0,0,0
EVT_05097,0,0,0,0,0,0,0,0,0,1,0
EVT_05098,0,0,1,0,0,0,0,0,0,0,0
EVT_05099,0,0,0,0,0,0,0,1,0,0,0
EVT_05100,0,0,0,0,0,0,0,0,0,1,0
EVT_05101,0,0,0,0,0,0,0,1,0,0,0
EVT_05102,0,0,0,0,0,0,0,0,0,1,0
EVT_05103,0,0,0,0,0,0,0,1,0,0,0
EVT_05105,0,0,0,0,0,0,0,1,0,0,0
EVT_05106,0,0,1,1,0,0,0,0,0,1,0
EVT_05107,0,0,0,0,0,0,0,1,0,0,0
EVT_05108,1,0,0,0,0,0,0,0,0,0,0
EVT_05110,0,0,0,0,0,0,0,0,0,1,0
EVT_05111,0,0,0,0,0,0,0,0,0,1,0
EVT_05112,0,0,0,0,0,0,0,0,0,1,0
EVT_05113,0,0,0,0,0,0,0,1,0,0,0
EVT_05114,0,0,0,1,0,0,0,0,0,0,0
EVT_05115,0,0,1,0,0,0,0,1,0,0,0
EVT_05116,0,0,0,0,0,0,0,1,0,0,0
EVT_05117,0,0,0,0,0,0,0,1,0,0,0
EVT_05118,1,0,0,0,0,0,0,0,0,0,0
EVT_05120,0,0,0,0,0,0,0,1,0,0,0
EVT_05122,0,0,0,0,0,0,0,1,0,0,0
EVT_05123,0,0,1,0,0,0,0,0,0,1,0
EVT_05124,0,0,0,0,0,0,0,1,0,0,0
EVT_05125,0,0,0,0,0,0,0,1,0,0,0
EVT_05126,0,0,0,0,0,0,0,1,0,0,0
EVT_05127,0,0,0,0,0,0,0,1,0,0,0
EVT_05128,0,0,1,0,0,0,0,0,0,1,0
EVT_05129,0,0,0,0,0,0,0,1,0,0,0
EVT_05130,0,0,1,0,0,0,0,0,0,0,0
EVT_05131,0,0,0,0,0,0,0,1,0,0,0
EVT_05132,0,0,0,0,0,0,0,1,0,0,0
EVT_05133,0,0,1,0,0,0,0,1,0,1,0
EVT_05134,0,0,0,0,0,0,0,1,0,0,0
EVT_05135,0,0,0,0,0,0,0,1,0,0,0
EVT_05136,0,0,0,0,0,0,0,0,0,1,0
EVT_05137,0,0,0,0,0,0,0,0,0,1,0
EVT_05138,0,0,0,1,0,0,0,0,0,0,0
EVT_05139,0,0,0,0,0,0,0,1,0,0,0
EVT_05140,0,0,0,0,0,0,0,1,0,0,0
EVT_05141,0,0,0,0,0,0,0,1,0,0,0
EVT_05142,0,0,0,0,0,0,0,1,0,0,0
EVT_05143,0,0,0,0,0,0,0,0,0,1,0
EVT_05144,0,0,0,0,0,0,0,0,0,1,0
EVT_05145,0,0,1,0,0,0,0,0,0,0,0
EVT_05146,0,0,0,0,0,0,0,1,0,0,0
EVT_05147,0,0,0,0,0,0,0,0,0,1,0
EVT_05148,0,0,0,0,0,0,0,1,0,0,0
EVT_05149,0,0,0,0,0,0,0,1,0,0,0
EVT_05150,0,0,0,0,0,0,0,1,0,0,0
EVT_05151,0,0,0,0,0,0,0,1,0,0,0
EVT_05152,0,0,1,0,0,0,0,0,0,0,0
EVT_05153,0,0,0,0,0,0,0,0,0,0,1
EVT_05154,0,0,0,0,0,0,0,1,0,0,1
EVT_05155,0,0,0,1,0,0,0,0,0,1,1
EVT_05156,0,0,1,0,0,0,0,0,0,0,0
EVT_05157,0,0,0,0,0,0,0,1,0,0,0
EVT_05158,0,0,0,0,0,0,0,0,0,1,0
EVT_05159,0,0,1,0,0,0,0,0,0,0,0
EVT_05160,0,0,0,0,0,0,0,0,0,1,0
EVT_05161,0,0,0,1,0,0,0,0,0,0,0
EVT_05162,0,0,1,0,0,0,0,0,0,0,0
EVT_05163,0,0,1,0,0,0,0,0,0,0,0
EVT_05164,0,0,0,0,0,0,0,0,0,1,0
EVT_05165,0,0,1,0,0,0,0,0,0,0,0
EVT_05166,0,0,0,1,0,0,0,0,0,0,0
EVT_05167,0,0,1,0,0,0,0,0,0,0,0
EVT_05168,0,0,1,0,0,0,0,0,0,0,0
EVT_05169,0,0,1,0,0,0,0,0,0,0,0
EVT_05170,0,0,1,0,0,0,0,0,0,0,0
EVT_05171,0,0,0,0,0,0,0,1,0,0,0
EVT_05172,0,0,0,0,0,0,0,1,0,0,0
EVT_05173,0,0,1,0,0,0,0,0,0,0,0
EVT_05174,0,0,1,0,0,0,0,0,0,1,0
EVT_05175,0,0,1,0,0,0,0,0,0,0,0
EVT_05176,0,0,1,0,0,0,0,1,0,0,0
EVT_05177,0,0,0,1,0,0,0,0,0,0,0
EVT_05178,0,0,0,0,0,0,0,0,0,1,0
EVT_05179,0,0,0,1,0,0,0,1,0,0,0
EVT_05180,0,0,0,1,0,0,0,0,0,0,0
EVT_05181,0,0,1,0,0,0,0,0,0,0,0
EVT_05182,0,0,1,0,0,0,0,0,0,0,0
EVT_05183,0,0,1,0,0,0,0,0,0,0,0
EVT_05184,0,0,0,1,0,0,0,0,0,0,0
EVT_05185,0,0,1,0,0,0,0,0,0,0,0
EVT_05186,0,0,1,0,0,0,0,0,0,1,0
EVT_05187,0,0,0,0,0,0,0,1,0,0,1
EVT_05188,0,0,0,0,0,0,0,0,0,1,0
EVT_05189,0,0,1,0,0,0,0,0,0,0,0
EVT_05191,0,0,1,1,0,0,0,0,0,0,0
EVT_05193,0,0,1,0,0,0,0,0,0,0,0
EVT_05194,0,0,0,0,0,0,0,0,0,1,0
EVT_05195,0,0,0,0,0,0,0,1,0,0,0
EVT_05196,0,0,1,0,0,0,0,0,0,0,0
EVT_05197,0,0,0,0,0,0,0,1,0,0,0
EVT_05198,0,0,0,0,0,0,0,1,0,0,0
EVT_05199,0,0,0,0,0,0,0,1,0,0,0
EVT_05200,0,0,1,0,0,0,0,1,0,0,0
EVT_05201,0,0,1,0,0,0,0,0,0,1,0
EVT_05202,0,0,1,0,0,0,0,0,0,0,0
EVT_05203,0,0,0,0,0,0,0,1,0,0,0
EVT_05204,0,0,1,0,0,0,0,0,0,0,0
EVT_05205,0,0,0,1,0,0,0,0,0,0,0
EVT_05206,0,0,0,0,0,0,0,1,0,0,0
EVT_05207,0,0,1,0,0,0,0,1,0,1,0
EVT_05208,0,0,1,0,0,0,0,0,0,0,0
EVT_05209,0,0,0,0,0,0,0,1,0,0,0
EVT_05210,0,0,1,0,0,0,0,0,0,0,0
EVT_05211,0,0,1,0,0,0,0,0,0,0,0
EVT_05212,0,0,0,0,0,0,0,1,0,0,0
EVT_05213,0,0,0,1,0,0,0,0,0,0,0
EVT_05214,0,0,0,0,0,0,0,0,0,1,0
EVT_05215,0,0,0,0,0,0,0,1,0,0,0
EVT_05217,0,0,1,0,0,0,0,0,0,1,0
EVT_05218,0,0,1,0,0,0,0,0,0,0,0
EVT_05219,0,0,1,0,0,0,0,0,0,0,0
EVT_05220,0,0,0,0,0,0,0,0,0,1,0
EVT_05222,0,0,0,0,0,0,0,0,0,1,0
EVT_05223,0,0,1,0,0,0,0,0,0,0,0
EVT_05224,0,0,0,0,0,0,0,1,0,0,0
EVT_05225,0,0,1,0,0,0,0,0,0,0,0
EVT_05226,0,0,1,0,0,0,0,0,0,0,0
EVT_05227,0,0,1,0,0,0,0,0,0,0,0
EVT_05228,0,0,1,0,0,0,0,0,0,0,0
EVT_05229,0,0,0,0,0,0,0,0,0,1,0
EVT_05230,0,0,0,0,0,0,0,0,0,1,0
EVT_05231,0,0,1,0,0,0,0,0,0,0,0
EVT_05232,0,0,0,1,0,0,0,0,0,0,0
EVT_05233,0,0,1,0,0,0,0,0,0,0,0
EVT_05234,0,0,1,0,0,0,0,0,0,0,0
EVT_05235,0,0,1,0,0,0,0,0,0,0,0
EVT_05236,0,0,0,1,0,0,0,0,0,1,0
EVT_05237,0,0,1,0,0,0,0,0,0,0,0
EVT_05238,0,0,1,0,0,0,0,0,0,0,0
EVT_05240,0,0,1,0,0,0,0,0,0,0,0
EVT_05241,0,0,1,1,0,0,0,0,0,0,0
EVT_05242,0,0,1,0,0,0,0,0,0,0,0
EVT_05243,0,0,0,0,0,0,0,0,0,1,0
EVT_05244,0,0,1,0,0,0,0,0,0,0,0
EVT_05245,0,0,0,1,0,0,0,0,0,0,0
EVT_05246,0,0,1,0,0,0,0,0,0,0,0
EVT_05247,0,0,1,0,0,0,0,0,0,0,0
EVT_05248,0,0,0,0,0,0,0,1,0,0,0
EVT_05249,0,0,0,1,0,0,0,0,0,0,0
EVT_05250,0,0,0,0,0,0,0,1,0,0,0
EVT_05251,0,0,1,0,0,0,0,0,0,0,0
EVT_05252,0,0,1,0,0,0,0,0,0,0,0
EVT_05253,0,0,0,1,0,0,0,0,0,0,0
EVT_05254,0,0,1,0,0,0,0,0,0,0,0
EVT_05255,0,0,0,0,0,0,0,0,0,1,0
EVT_05257,0,0,1,0,0,0,0,0,0,0,0
EVT_05258,0,0,1,0,0,0,0,0,0,0,0
EVT_05259,0,0,0,0,0,0,0,1,0,0,0
EVT_05260,0,0,1,0,0,0,0,0,0,0,0
EVT_05261,0,0,1,0,0,0,0,0,0,1,0
EVT_05262,0,0,0,0,0,0,0,1,0,0,0
EVT_05263,0,0,1,0,0,0,0,0,0,0,0
EVT_05264,0,0,0,0,0,0,0,1,0,1,0
EVT_05265,0,0,0,1,0,0,0,0,0,0,0
EVT_05266,0,0,0,0,0,0,0,1,0,0,0
EVT_05267,0,0,0,0,0,0,0,0,0,1,0
EVT_05268,0,0,0,0,0,0,0,1,0,0,0
EVT_05269,0,0,0,0,0,0,0,1,0,0,0
EVT_05270,0,0,0,0,0,0,0,0,0,1,0
EVT_05271,0,0,1,0,0,0,0,0,0,0,0
EVT_05272,0,0,1,0,0,0,0,0,0,1,0
EVT_05273,0,0,1,0,0,0,0,0,0,0,0
EVT_05274,0,0,1,0,0,0,0,0,0,1,0
EVT_05275,0,0,0,1,0,0,0,0,0,0,0
EVT_05277,0,0,0,0,0,0,0,0,0,1,0
EVT_05278,0,0,1,0,0,0,0,0,0,0,0
EVT_05279,0,0,0,0,0,0,0,1,0,0,0
EVT_05280,0,0,1,0,0,0,0,0,0,0,0
EVT_05281,0,0,0,0,0,0,0,0,0,1,0
EVT_05282,0,0,1,0,0,0,0,0,0,0,0
EVT_05283,0,0,0,0,0,0,0,0,0,1,0
EVT_05284,0,0,0,1,0,0,0,0,0,0,0
EVT_05285,0,0,0,1,0,0,0,0,0,0,0
EVT_05286,0,0,1,0,0,0,0,0,0,0,0
EVT_05287,0,0,1,0,0,0,0,0,0,0,0
EVT_05288,0,0,1,0,0,0,0,0,0,0,0
EVT_05289,0,0,0,1,0,0,0,0,0,0,0
EVT_05290,0,0,1,0,0,0,0,0,0,0,0
EVT_05293,0,0,1,0,0,0,0,0,0,0,0
EVT_05294,0,0,1,0,0,0,0,0,0,0,0
EVT_05295,0,0,0,1,0,0,0,0,0,0,0
EVT_05296,0,0,1,0,0,0,0,0,0,0,0
EVT_05297,0,0,1,0,0,0,0,0,0,0,0
EVT_05298,0,0,1,0,0,0,0,0,0,0,0
EVT_05299,0,0,1,0,0,0,0,0,0,0,0
EVT_05300,0,0,0,0,0,0,0,1,0,0,0
EVT_05301,0,0,0,0,0,0,0,0,0,1,0
EVT_05302,0,0,1,0,0,0,0,0,0,0,0
EVT_05303,0,0,1,0,0,0,0,0,0,0,0
EVT_05304,0,0,1,0,0,0,0,0,0,0,0
EVT_05305,0,0,1,0,0,0,0,0,0,0,0
EVT_05306,0,0,0,0,0,0,0,1,0,0,0
EVT_05307,0,0,0,1,0,0,0,1,0,0,0
EVT_05308,0,0,1,0,0,0,0,0,0,0,0
EVT_05309,0,0,1,0,0,0,0,0,0,0,0
EVT_05310,0,0,1,0,0,0,0,0,0,0,0
EVT_05311,0,0,1,0,0,0,0,0,0,0,0
EVT_05312,0,0,1,0,0,0,0,0,0,0,0
EVT_05313,0,0,1,0,0,0,0,0,0,0,0
EVT_05314,0,0,0,0,0,0,0,0,0,1,0
EVT_05315,0,0,0,0,0,0,0,1,0,0,0
EVT_05316,0,0,0,0,0,0,0,1,0,0,0
EVT_05317,0,0,0,1,0,0,0,0,0,0,0
EVT_05318,1,0,1,0,0,0,0,0,0,1,0
EVT_05319,0,0,0,0,0,0,0,1,0,0,0
EVT_05320,0,0,0,0,0,0,0,0,0,1,0
EVT_05322,0,0,0,0,0,0,0,0,0,1,0
EVT_05323,0,0,0,0,0,0,0,1,0,0,0
EVT_05324,0,0,1,0,0,0,0,0,0,0,0
EVT_05325,0,0,0,0,0,0,0,0,0,1,0
EVT_05326,0,0,0,0,0,0,0,1,0,0,0
EVT_05327,0,0,1,0,0,0,0,0,0,0,0
EVT_05328,0,0,0,0,0,0,0,1,0,0,0
EVT_05329,0,0,0,0,0,0,0,1,0,0,0
EVT_05330,0,0,0,0,0,0,0,1,0,0,0
EVT_05331,0,0,0,0,0,0,0,0,0,1,0
